duration,orig_bytes,resp_bytes,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,proto_icmp,proto_tcp,proto_udp,conn_state_OTH,conn_state_REJ,conn_state_RSTO,conn_state_RSTOS0,conn_state_RSTR,conn_state_RSTRH,conn_state_S0,conn_state_S1,conn_state_S2,conn_state_S3,conn_state_SF,conn_state_SH,conn_state_SHR,Unnamed: 0,ts,id.orig_h
0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53218.0,1569018209.707881,192.168.1.195
0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18404.0,1545466984.20209,192.168.1.195
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67116.0,1532101771.110209,192.168.100.108
3.157492,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
38.59536,3888,0,0.0,29.0,4700.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,40.0,1537523549.066996,192.168.2.3
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65085.0,1547144804.8192,192.168.1.198
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86856.0,1547066062.176312,192.168.1.194
0.0,0,0,0.0,1.0,60.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80966.0,1525909974.04235,192.168.100.103
3.152714,0,0,0.0,3.0,180.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79213.0,1545404248.970638,192.168.1.196
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8507.0,1525882924.019134,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10442.0,1547066048.75346,192.168.1.194
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,62026.0,1525902707.012204,192.168.100.103
3.105469,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
-1.0,-1,-1,0.0,2.0,120.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41920.0,1551378175.785826,192.168.1.200
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14467.0,1525885124.012755,192.168.100.103
0.993515,0,0,0.0,2.0,120.0,1.0,40.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,83965.0,1526825063.707792,192.168.2.5
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54181.0,1552048068.671567,192.168.1.197
3.106997,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
-1.0,-1,-1,0.0,4.0,160.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,98328.0,1551383927.709024,192.168.1.193
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4901.0,1552047936.155713,192.168.1.197
-1.0,-1,-1,0.0,6.0,360.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66461.0,1551378428.067825,192.168.1.200
3.144463,0,0,0.0,3.0,180.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16554.0,1545403603.777652,192.168.1.196
0.0,0,0,0.0,1.0,60.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8015.0,1526760828.173258,192.168.2.5
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23682.0,1552047986.129433,192.168.1.197
0.0,0,0,0.0,1.0,60.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39758.0,1526788808.942472,192.168.2.5
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72372.0,1532101805.390413,192.168.100.108
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46902.0,1545336864.229842,192.168.1.197
0.0,0,0,0.0,1.0,60.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79617.0,1525909439.02323,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37320.0,1545396049.61547,192.168.1.198
-1.0,-1,-1,0.0,4.0,160.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75834.0,1551383818.47652,192.168.1.193
-1.0,-1,-1,0.0,6.0,360.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31290.0,1551378063.666201,192.168.1.200
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15574.0,1525885536.01133,192.168.100.103
3.099002,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,87907.0,1525912538.010418,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72398.0,1545336904.614549,192.168.1.197
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78642.0,1551383832.01952,192.168.1.193
2.998788,0,0,0.0,3.0,180.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86546.0,1525912122.011985,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57722.0,1545336881.37381,192.168.1.197
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6652.0,1525882248.020976,192.168.100.103
0.0,0,0,0.0,1.0,60.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51757.0,1525898889.04075,192.168.100.103
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,97192.0,1536227176.294363,192.168.100.111
-1.0,-1,-1,0.0,6.0,360.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85568.0,1551378626.193423,192.168.1.200
0.0,0,0,0.0,1.0,60.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31649.0,1525891478.041247,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57653.0,1545336881.370306,192.168.1.197
299.938978,3818,4865,0.0,20.0,4662.0,18.0,6041.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1221.0,1537540700.544488,192.168.2.3
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,94679.0,1547066063.551778,192.168.1.194
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48789.0,1532101652.638007,192.168.100.108
2.995971,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63160.0,1525903211.002803,192.168.100.103
2.998818,0,0,0.0,3.0,180.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19098.0,1525886891.012738,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6004.0,1525882004.019952,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81929.0,1545396332.804059,192.168.1.198
0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68130.0,1569018206.22941,192.168.1.195
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,62718.0,1525902979.001738,192.168.100.103
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16503.0,1551383530.148688,192.168.1.193
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63089.0,1532101745.128772,192.168.100.108
3.10374,0,0,0.0,3.0,180.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48038.0,1545403926.385207,192.168.1.196
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,60635.0,1525902156.001886,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,83938.0,1547144808.787707,192.168.1.198
59.829478,3000,0,0.0,10.0,3280.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30021.0,1552048003.640192,192.168.1.197
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,93473.0,1532526052.000722,192.168.100.111
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35429.0,1532101567.07829,192.168.100.108
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4780.0,1525881554.017879,192.168.100.103
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24605.0,1551383569.701757,192.168.1.193
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26938.0,1532525534.007199,192.168.100.111
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2978.0,1525880892.008542,192.168.100.103
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10613.0,1536227039.53713,192.168.100.111
0.0,0,0,0.0,1.0,60.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84401.0,1545404302.20659,192.168.1.196
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78283.0,1532525933.007192,192.168.100.111
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,76145.0,1525908022.00323,192.168.100.103
0.0,0,0,0.0,1.0,68.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85441.0,1525911639.066254,62.109.15.88
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,74447.0,1525907371.001735,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,61781.0,1525902611.012384,192.168.100.103
0.249356,0,0,0.0,4.0,216.0,3.0,164.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,109.0,1537524150.986322,192.168.2.3
3.137728,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,60.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,89467.0,1526830841.962338,192.168.2.5
0.00173,48,48,0.0,1.0,76.0,1.0,76.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,244.0,1533048101.474572,192.168.100.113
1.164582,185,798,0.0,5.0,325.0,6.0,966.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
0.0,0,0,0.0,1.0,56.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15670.0,1526768092.730067,69.245.164.215
3.131487,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79548.0,1551383836.18939,192.168.1.193
2.998797,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75345.0,1525907769.013609,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84458.0,1532101884.316162,192.168.100.108
0.0,0,0,0.0,1.0,60.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13056.0,1526766954.657451,192.168.2.5
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61638.0,1547144803.949448,192.168.1.198
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,27525.0,1525889916.012515,192.168.100.103
0.0,0,0,0.0,1.0,76.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,619.0,1537530505.127085,192.168.2.3
2.998558,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18400.0,1525886637.012641,192.168.100.103
-1.0,-1,-1,0.0,6.0,360.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28525.0,1551378033.258766,192.168.1.200
0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94915.0,1569018213.969461,192.168.1.195
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35014.0,1551383619.753818,192.168.1.193
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4957.0,1525881620.018437,192.168.100.103
3.155965,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,93962.0,1552048175.27175,192.168.1.197
0.0,0,0,0.0,1.0,68.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83021.0,1525910712.02294,2.20.241.16
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,34548.0,1525892493.01149,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32973.0,1532101551.472688,192.168.100.108
3.124203,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79479.0,1547144807.777034,192.168.1.198
0.010185,47,111,0.0,1.0,75.0,1.0,139.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1249.0,1537541315.897123,192.168.2.3
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,26321.0,1525889468.013338,192.168.100.103
0.149488,241,92,0.0,2.0,321.0,1.0,132.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,322.0,1537526900.924959,192.168.2.3
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70396.0,1552048112.140272,192.168.1.197
0.113685,1847,791,0.0,6.0,2099.0,6.0,1043.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,70995.0,1525906107.001995,192.168.100.103
2.998546,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76397.0,1525908172.014316,192.168.100.103
0.011488,48,48,0.0,1.0,76.0,1.0,76.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
3.087261,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,36211.0,1525893116.010928,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,60456.0,1525902084.012183,192.168.100.103
3.156433,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,55273.0,1525900126.011159,192.168.100.103
0.002005,29,45,0.0,1.0,57.0,1.0,73.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
3.123255,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.001742,48,48,0.0,1.0,76.0,1.0,76.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,480.0,1533050070.4764,192.168.100.113
3.000063,0,0,0.0,3.0,180.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35005.0,1526786610.639063,192.168.2.5
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,50183.0,1525898256.011662,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44036.0,1545336859.392852,192.168.1.197
0.022486,29,45,0.0,1.0,57.0,1.0,73.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
3.130479,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,52080.0,1525898954.010937,192.168.100.103
3.098006,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
-1.0,-1,-1,0.0,2.0,120.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29324.0,1551378040.5059,192.168.1.200
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25275.0,1532101501.584881,192.168.100.108
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3133.0,1525880950.018169,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,85403.0,1525911625.011791,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1023.0,1525880172.017295,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,38686.0,1525894021.998845,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6567.0,1525882215.020879,192.168.100.103
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33443.0,1552048012.917398,192.168.1.197
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,59615.0,1525901762.002295,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62036.0,1547066057.828538,192.168.1.194
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,74560.0,1525907415.011808,192.168.100.103
5.001135,78,0,0.0,2.0,134.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44802.0,1536227093.070133,192.168.100.111
-1.0,-1,-1,0.0,2.0,120.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78939.0,1551378557.228251,192.168.1.200
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,96632.0,1525915880.010547,192.168.100.103
0.016236,48,48,0.0,1.0,76.0,1.0,76.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,74890.0,1525907540.857216,192.168.100.103
3.153952,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73639.0,1545396280.024714,192.168.1.198
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,70704.0,1525905996.012542,192.168.100.103
1.227156,0,0,0.0,2.0,120.0,1.0,40.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84689.0,1526825405.20392,192.168.2.5
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,96737.0,1532526077.004986,192.168.100.111
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29272.0,1547144787.316699,192.168.1.198
0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46741.0,1569018206.027512,192.168.1.195
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7793.0,1545395863.38118,192.168.1.198
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19162.0,1525886860.012062,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10682.0,1532101407.155718,192.168.100.108
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63335.0,1545396215.059083,192.168.1.198
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47894.0,1532101647.40499,192.168.100.108
0.01449,48,48,0.0,1.0,76.0,1.0,76.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,40935.0,1525894846.998295,192.168.100.103
3.103972,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
3.150992,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59701.0,1547066057.42777,192.168.1.194
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,31637.0,1525891420.01185,192.168.100.103
2.999064,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41855.0,1525895245.010685,192.168.100.103
59.98897,3000,0,0.0,10.0,3280.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35150.0,1547066053.046513,192.168.1.194
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,60896.0,1525902260.012126,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91392.0,1547144810.172668,192.168.1.198
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86414.0,1552048154.591536,192.168.1.197
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88928.0,1547144809.808611,192.168.1.198
0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8026.0,1569018200.694484,192.168.1.195
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23859.0,1547144782.771532,192.168.1.198
0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57384.0,1569018208.054979,192.168.1.195
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,67798.0,1525904888.003848,192.168.100.103
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25806.0,1552047992.300653,192.168.1.197
2.991256,0,0,0.0,3.0,180.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
